Tree ID,Tag No,Plot,Subplot,Family,Species,Tree Notes,WD,DBH0_05,DBH1_05,DBH2_05,DBH3_05,DBH4_05,DBH0_09,DBH1_09,DBH2_09,DBH3_09,DBH4_09,DBH0_13,DBH1_13,DBH2_13,DBH3_13,DBH4_13,Census Notes
397867,6956,29,0,Annonaceae,Xylopia hypolampra,,0.64,356,356,356,356,356,355,355,355,355,355,0,0,0,0,0,
397868,6957,29,0,Rutaceae,Zanthoxylum indet,,0.540326299,499,499,499,499,499,507,507,507,507,507,0,0,0,0,0,
397869,6958,29,0,Euphorbiaceae,Discoglypremna caloneura,,0.3396,,244,244,244,244,249,249,249,249,249,0,0,0,0,0,
397870,6959,29,0,Rutaceae,Zanthoxylum lemairei,,0.540326299,112,112,112,112,112,115,115,115,115,115,0,0,0,0,0,
397871,6960,29,0,Passifloraceae,Barteria dewevrei,,0.63612831,113,113,113,113,113,118,118,118,118,118,0,0,0,0,0,
397872,6961,29,0,Annonaceae,Hexalobus crispiflorus,,0.483666667,254,254,254,254,254,255,255,255,255,255,0,0,0,0,0,
397873,6962,29,0,Annonaceae,Xylopia aethiopica,,0.442,599,599,599,599,599,616,616,616,616,616,0,0,0,0,0,
397874,6963,29,0,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,164,164,164,164,164,165,165,165,165,165,0,0,0,0,0,
397875,6964,29,0,Annonaceae,Xylopia hypolampra,,0.64,537,537,537,537,537,563,563,563,563,563,0,0,0,0,0,
397876,6965,29,0,Lecythidaceae,Petersianthus macrocarpus,,0.6765,712,712,712,712,712,733,733,733,733,733,0,0,0,0,0,
397877,6966,29,15,Fabaceae,Dialium pachyphyllum,,0.9225,109,109,109,109,109,110,110,110,110,110,110,110,110,110,110,
397878,6967,29,15,Sapindaceae,Pancovia laurentii,,0.661607143,265,265,265,265,265,268,268,268,268,268,253,253,253,253,253,
397879,6968,29,15,Annonaceae,Greenwayodendron suaveolens,,0.498461361,110,110,110,110,110,111,111,111,111,111,116,116,116,116,116,
397880,6969,29,15,Fabaceae,Angylocalyx pynaertii,,0.678842191,271,271,271,271,271,287,287,287,287,287,287,287,287,287,287,
397881,6970,29,0,Annonaceae,Anonidium mannii,,0.291,237,237,237,237,237,237,237,237,237,237,0,0,0,0,0,
397882,6971,29,5,Annonaceae,Cleistopholis patens,,0.3355,105,105,105,105,105,141,141,141,141,141,0,0,0,0,0,
397883,6972,29,5,Rubiaceae,Corynanthe indet,,0.6735,153,153,153,153,153,151,151,151,151,151,0,0,0,0,0,
397884,6973,29,5,Olacaceae,Strombosia pustulata,,0.830285714,287,287,287,287,287,303,303,303,303,303,325,325,325,325,325,
397885,6974,29,5,Fabaceae,Angylocalyx pynaertii,,0.678842191,272,272,272,272,272,278,278,278,278,278,263,263,263,263,263,
397886,6975,29,5,Sapotaceae,Chrysophyllum boukokoense,,0.607102469,180,180,180,180,180,181,181,181,181,181,179,179,179,179,179,
397887,6976,29,5,Fabaceae,Dialium pachyphyllum,,0.9225,124,124,124,124,124,123,123,123,123,123,124,124,124,124,124,
397888,6977,29,5,Sapotaceae,Chrysophyllum boukokoense,,0.607102469,137,137,137,137,137,135,135,135,135,135,138,138,138,138,138,
397889,11117,29,1,Annonaceae,Greenwayodendron suaveolens,,0.498461361,232,232,232,232,232,248,248,248,248,248,258,258,258,258,258,
397890,11118,29,1,Ebenaceae,Diospyros canaliculata,,0.828845238,161,161,161,161,161,164,164,164,164,164,164,164,164,164,164,
397891,11120,29,1,Olacaceae,Strombosia nigropunctata,,0.827392857,321,321,321,321,321,320,320,320,320,320,324,324,324,324,324,Broken at about 13 m
397892,11121,29,1,Rubiaceae,Massularia acuminata,,0.680970366,143,143,143,143,143,140,140,140,140,140,115,115,115,115,115,
397893,11122,29,1,Sapotaceae,Synsepalum longecuneatum,,0.815,331,331,331,331,331,343,343,343,343,343,269,269,269,269,269,
397894,11123,29,10,Olacaceae,Strombosia pustulata,,0.830285714,175,175,175,175,175,181,181,181,181,181,196,196,196,196,196,
397895,11125,29,10,Olacaceae,Strombosia nigropunctata,,0.827392857,231,231,231,231,231,235,235,235,235,235,225,225,225,225,225,
397896,11126,29,10,Ebenaceae,Diospyros crassiflora,,0.8582,156,156,156,156,156,156,156,156,156,156,158,158,158,158,158,
397897,11128,29,10,Sapindaceae,Blighia welwitschii,,0.78575,306,306,306,306,306,309,309,309,309,309,293,293,293,293,293,
397898,11129,29,10,Clusiaceae,Allanblackia floribunda,,0.687,406,406,406,406,406,463,463,463,463,463,414,414,414,414,414,Broken at about 23 m
397899,11130,29,10,Olacaceae,Strombosia nigropunctata,,0.827392857,278,278,278,278,278,280,280,280,280,280,273,273,273,273,273,
397900,11131,29,0,Sapindaceae,Radlkofera calodendron,,0.661607143,203,203,203,203,203,205,205,205,205,205,0,0,0,0,0,
397901,11132,29,11,Lauraceae,Beilschmiedia congolana,,0.596060606,122,122,122,122,122,122,122,122,122,122,118,118,118,118,118,
397902,11133,29,11,Euphorbiaceae,Macaranga spinosa,,0.41525,218,218,218,218,218,239,239,239,239,239,0,0,0,0,0,
397903,11137,29,0,Fabaceae,Angylocalyx pynaertii,,0.678842191,504,504,504,504,504,0,0,0,0,0,0,0,0,0,0,
397904,11138,29,11,Euphorbiaceae,Macaranga barteri,,0.41525,617,617,617,617,617,662,662,662,662,662,669,669,669,669,669,
397905,11140,29,11,Annonaceae,Xylopia indet,,0.59682,185,185,185,185,185,198,198,198,198,198,208,208,208,208,208,
397906,11141,29,20,Euphorbiaceae,Macaranga spinosa,,0.41525,460,460,460,460,460,469,469,469,469,469,448,448,448,448,448,
397907,11141.1,29,20,Euphorbiaceae,Macaranga spinosa,,0.41525,170,170,170,170,170,174,174,174,174,174,174,174,174,174,174,
397908,11143,29,21,Fabaceae,Albizia gummifera,var. ealaensis,0.5,112,112,112,112,112,122,122,122,122,122,123,123,123,123,123,POM to be chnaged in the future
397909,11144,29,21,Sapindaceae,Pancovia pedicellaris,,0.661607143,130,130,130,130,130,129,129,129,129,129,115,115,115,115,115,Brokent at about 3 m
397910,11145,29,21,Annonaceae,Greenwayodendron suaveolens,,0.498461361,225,225,225,225,225,223,223,223,223,223,216,216,216,216,216,
397911,11146,29,21,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,124,124,124,124,124,124,124,124,124,124,125,125,125,125,125,
397912,11148,29,21,Sapindaceae,Pancovia laurentii,,0.661607143,242,242,242,242,242,250,250,250,250,250,250,250,250,250,250,
397913,11149,29,0,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,115,115,115,115,115,115,115,115,115,115,0,0,0,0,0,
397914,11150,29,21,Meliaceae,Lovoa trichilioides,,0.454842105,114,114,114,114,114,116,116,116,116,116,116,116,116,116,116,
397915,11151,29,21,Fabaceae,Erythrophleum suaveolens,,0.8726,,1054,1054,1054,1054,1062,1062,1062,1062,1062,1033,1033,1033,1033,1033,
397916,11153,29,21,Annonaceae,Anonidium mannii,,0.291,250,250,250,250,250,270,270,270,270,270,307,307,307,307,307,
397917,11154,29,11,Euphorbiaceae,Macaranga spinosa,,0.41525,272,272,272,272,272,275,275,275,275,275,262,262,262,262,262,
397918,11156,29,10,Myrtaceae,Syzygium staudtii,,0.61,402,402,402,402,402,428,428,428,428,428,457,457,457,457,457,One measurement because stacked with 11155
397919,11157,29,0,Rubiaceae,Tarenna funebris,,0.680970366,165,165,165,165,165,0,0,0,0,0,0,0,0,0,0,
397920,11158,29,10,Annonaceae,Cleistopholis patens,,0.3355,246,246,246,246,246,283,283,283,283,283,296,296,296,296,296,
397921,11159,29,10,Rubiaceae,Pausinystalia macroceras,,0.588,168,168,168,168,168,167,167,167,167,167,149,149,149,149,149,
397922,11160,29,0,Ebenaceae,Diospyros bipindensis,,0.828845238,150,150,150,150,150,145,145,145,145,145,0,0,0,0,0,
397923,11161,29,1,Fabaceae,Dialium pachyphyllum,,0.9225,200,200,200,200,200,200,200,200,200,200,212,212,212,212,212,
397924,11162,29,1,Olacaceae,Strombosia nigropunctata,,0.827392857,398,398,398,398,398,400,400,400,400,400,383,383,383,383,383,
397925,11163,29,1,Achariaceae,Scottellia klaineana,,0.57575,118,118,118,118,118,120,120,120,120,120,123,123,123,123,123,
397926,11164,29,1,Rubiaceae,Pausinystalia macroceras,,0.588,186,186,186,186,186,198,198,198,198,198,205,205,205,205,205,
397927,11165,29,0,Euphorbiaceae,Macaranga monandra,,0.41525,237,237,237,237,237,0,0,0,0,0,0,0,0,0,0,
397928,11166,29,1,Annonaceae,Greenwayodendron suaveolens,,0.498461361,292,292,292,292,292,295,295,295,295,295,296,296,296,296,296,
397929,11167,29,1,Sapindaceae,Pancovia pedicellaris,,0.661607143,153,153,153,153,153,155,155,155,155,155,145,145,145,145,145,Liana ties around the bole
397930,11168,29,1,Sapotaceae,Manilkara mabokeensis,,0.877625,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,
397931,11170,29,1,Fabaceae,Dialium pachyphyllum,,0.9225,138,138,138,138,138,138,138,138,138,138,136,136,136,136,136,Broken at about 4 m
397932,11171,29,1,Clusiaceae,Garcinia punctata,,0.824,165,165,165,165,165,165,165,165,165,165,0,0,0,0,0,Dead
397933,11172,29,2,Malvaceae,Nesogordonia kabingaensis,,0.68125,,257,257,257,257,262,262,262,262,262,193,193,193,193,193,Broken at about 15 m
397934,11173,29,1,Clusiaceae,Garcinia punctata,,0.824,275,275,275,275,275,273,273,273,273,273,272,272,272,272,272,
397935,11174,29,9,Ebenaceae,Diospyros bipindensis,,0.828845238,100,100,100,100,100,101,101,101,101,101,101,101,101,101,101,
397936,11175,29,22,Olacaceae,Strombosiopsis tetrandra,,0.663,155,155,155,155,155,159,159,159,159,159,162,162,162,162,162,
397937,11176,29,22,Fabaceae,Angylocalyx pynaertii,,0.678842191,232,232,232,232,232,248,248,248,248,248,226,226,226,226,226,
397938,11177,29,22,Rubiaceae,Pausinystalia macroceras,,0.588,109,109,109,109,109,116,116,116,116,116,129,129,129,129,129,
397939,11178,29,0,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,101,101,101,101,101,100,100,100,100,100,0,0,0,0,0,
397940,11179,29,0,Apocynaceae,Tabernaemontana penduliflora,,0.5365,100,100,100,100,100,102,102,102,102,102,0,0,0,0,0,
397941,11180,29,22,Annonaceae,Anonidium mannii,,0.291,100,100,100,100,100,104,104,104,104,104,105,105,105,105,105,
397942,11181,29,0,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,
397943,11182,29,23,Fabaceae,Pterocarpus soyauxii,,0.657785714,193,193,193,193,193,219,219,219,219,219,228,228,228,228,228,Broken at about 2 m
397944,11183,29,23,Apocynaceae,Funtumia elastica,,0.424,362,362,362,362,362,369,369,369,369,369,374,374,374,374,374,Broken at about 32 m
397945,11185,29,24,Fabaceae,Dialium polyanthum,,0.86105,425,425,425,425,425,435,435,435,435,435,423,423,423,423,423,
397946,11186,29,24,Sapindaceae,Pancovia laurentii,,0.661607143,292,292,292,292,292,290,290,290,290,290,0,0,0,0,0,
397947,11187,29,25,Meliaceae,Trichilia welwitschii,,0.52025,105,105,105,105,105,106,106,106,106,106,115,115,115,115,115,
397948,11188,29,0,Euphorbiaceae,Macaranga monandra,,0.41525,116,116,116,116,116,160,160,160,160,160,0,0,0,0,0,
397949,6670,29,2,Euphorbiaceae,Cleistanthus mildbraedii,,0.921,214,214,214,214,214,219,219,219,219,219,208,208,208,208,208,
397950,6686,29,20,Ulmaceae,Celtis adolfi-friderici,,0.616166667,514,514,514,514,514,520,520,520,520,520,523,523,523,523,523,One measurement; high buttresses
397951,6693,29,20,Euphorbiaceae,Antidesma laciniatum,,0.552291361,186,186,186,186,186,185,185,185,185,185,178,178,178,178,178,Defect at 130 cm
397952,6694,29,20,Huaceae,Afrostyrax lepidophyllus,,0.63612831,129,129,129,129,129,138,138,138,138,138,125,125,125,125,125,
397953,6700,29,10,Euphorbiaceae,Drypetes gossweileri,,0.669,349,349,349,349,349,375,375,375,375,375,401,401,401,401,401,
397954,6711,29,2,Ulmaceae,Celtis adolfi-friderici,,0.616166667,502,502,502,502,502,546,546,546,546,546,507,507,507,507,507,One measurement; high buttresses
397955,6735,29,19,Ulmaceae,Celtis mildbraedii,,0.593833333,151,151,151,151,151,150,150,150,150,150,145,145,145,145,145,
397956,6740,29,19,Ulmaceae,Celtis mildbraedii,,0.593833333,297,297,297,297,297,300,300,300,300,300,288,288,288,288,288,
397957,6745,29,19,Huaceae,Afrostyrax lepidophyllus,,0.63612831,212,212,212,212,212,219,219,219,219,219,196,196,196,196,196,
397958,6746,29,19,Euphorbiaceae,Drypetes gossweileri,,0.669,614,614,614,614,614,621,621,621,621,621,536,536,536,536,536,
397959,6752,29,19,Salicaceae,Dasylepis seretii,,0.551416667,157,157,157,157,157,158,158,158,158,158,156,156,156,156,156,
397960,6754,29,19,Euphorbiaceae,Drypetes indet,sp._D,0.732666667,210,210,210,210,210,218,218,218,218,218,206,206,206,206,206,
397961,6758,29,18,Ulmaceae,Celtis mildbraedii,,0.593833333,124,124,124,124,124,124,124,124,124,124,125,125,125,125,125,
397962,6763,29,12,Euphorbiaceae,Drypetes gossweileri,,0.669,292,292,292,292,292,298,298,298,298,298,299,299,299,299,299,
397963,6766,29,13,Euphorbiaceae,Drypetes ituriensis,,0.732666667,296,296,296,296,296,300,300,300,300,300,271,271,271,271,271,
397964,6784,29,3,Euphorbiaceae,Drypetes indet,sp._D,0.732666667,430,430,430,430,430,449,449,449,449,449,412,412,412,412,412,
397965,6785,29,3,Huaceae,Afrostyrax lepidophyllus,,0.63612831,126,126,126,126,126,140,140,140,140,140,139,139,139,139,139,
397966,6787,29,3,Euphorbiaceae,Cleistanthus mildbraedii,,0.921,156,156,156,156,156,168,168,168,168,168,130,130,130,130,130,
397967,6788,29,3,Euphorbiaceae,Cleistanthus mildbraedii,,0.921,316,316,316,316,316,343,343,343,343,343,301,301,301,301,301,
397968,6790,29,3,Euphorbiaceae,Cleistanthus mildbraedii,,0.921,146,146,146,146,146,148,148,148,148,148,106,106,106,106,106,
397969,6801,29,13,Ulmaceae,Celtis mildbraedii,,0.593833333,142,142,142,142,142,144,144,144,144,144,0,0,0,0,0,
397970,6806,29,13,Euphorbiaceae,Drypetes ituriensis,,0.732666667,230,230,230,230,230,232,232,232,232,232,218,218,218,218,218,
397971,6811,29,18,Salicaceae,Dasylepis seretii,,0.551416667,106,106,106,106,106,107,107,107,107,107,106,106,106,106,106,
397972,6812,29,18,Salicaceae,Dasylepis seretii,,0.551416667,203,203,203,203,203,202,202,202,202,202,178,178,178,178,178,
397973,6827,29,18,Euphorbiaceae,Drypetes indet,sp._D,0.732666667,272,272,272,272,272,282,282,282,282,282,279,279,279,279,279,
397974,6833,29,17,Fabaceae,Indet indet,Oxystigma?,0.678842191,374,374,374,374,374,383,383,383,383,383,390,390,390,390,390,
397975,6842,29,4,Euphorbiaceae,Margaritaria discoidea,,0.7195,218,218,218,218,218,240,240,240,240,240,246,246,246,246,246,
397976,6845,29,4,Irvingiaceae,Klainedoxa gabonensis,,0.925583333,,1050,1050,1050,1050,,1060,1060,1060,1060,1063,1063,1063,1063,1063,Ficus liana ties around the bole
397977,6847,29,4,Huaceae,Afrostyrax lepidophyllus,,0.63612831,105,105,105,105,105,106,106,106,106,106,105,105,105,105,105,
397978,6866,29,17,Euphorbiaceae,Drypetes ituriensis,,0.732666667,230,230,230,230,230,233,233,233,233,233,216,216,216,216,216,
397979,6886,29,16,Salicaceae,Dasylepis seretii,,0.551416667,103,103,103,103,103,106,106,106,106,106,0,0,0,0,0,
397980,6913,29,0,Ulmaceae,Celtis mildbraedii,,0.593833333,119,119,119,119,119,120,120,120,120,120,0,0,0,0,0,
397981,6934,29,15,Euphorbiaceae,Drypetes polyantha,,0.732666667,125,125,125,125,125,129,129,129,129,129,135,135,135,135,135,
397982,11116,29,1,Ulmaceae,Celtis mildbraedii,,0.593833333,,201,201,201,201,206,206,206,206,206,207,207,207,207,207,
397983,11119,29,1,Ulmaceae,Celtis adolfi-friderici,,0.616166667,615,615,615,615,615,655,655,655,655,655,624,624,624,624,624,
397984,11124,29,10,Euphorbiaceae,Drypetes gossweileri,,0.669,224,224,224,224,224,231,231,231,231,231,251,251,251,251,251,
397985,11127,29,10,Salicaceae,Dasylepis seretii,,0.551416667,,332,332,332,332,337,337,337,337,337,295,295,295,295,295,
397986,11134,29,11,Salicaceae,Dasylepis seretii,,0.551416667,180,180,180,180,180,181,181,181,181,181,163,163,163,163,163,
397987,11135,29,11,Euphorbiaceae,Drypetes gossweileri,,0.669,327,327,327,327,327,347,347,347,347,347,389,389,389,389,389,
397988,11136,29,11,Salicaceae,Dasylepis seretii,,0.551416667,125,125,125,125,125,125,125,125,125,125,126,126,126,126,126,
397989,11139,29,11,Euphorbiaceae,Drypetes gossweileri,,0.669,289,289,289,289,289,299,299,299,299,299,313,313,313,313,313,
397990,11142,29,20,Euphorbiaceae,Drypetes indet,sp._D,0.732666667,210,210,210,210,210,208,208,208,208,208,204,204,204,204,204,
397991,11147,29,21,Ulmaceae,Celtis mildbraedii,,0.593833333,172,172,172,172,172,173,173,173,173,173,162,162,162,162,162,
397992,11152,29,21,Salicaceae,Lindackeria dentata,,0.551416667,112,112,112,112,112,110,110,110,110,110,109,109,109,109,109,
397993,11155,29,10,Salicaceae,Dasylepis seretii,,0.551416667,141,141,141,141,141,139,139,139,139,139,143,143,143,143,143,
397994,11169,29,1,Euphorbiaceae,Drypetes indet,sp._D,0.732666667,260,260,260,260,260,261,261,261,261,261,252,252,252,252,252,
397995,11184,29,24,Euphorbiaceae,Drypetes indet,sp._B_(Harris_&_Wortley_2008),0.732666667,178,178,178,178,178,184,184,184,184,184,194,194,194,194,194,
397996,6800,29,13,Rubiaceae,Aidia micrantha,var. micrantha,0.824,,,,,,110,110,110,110,110,109,109,109,109,109,
397997,11544,29,1,Meliaceae,Lovoa trichilioides,,0.63612831,,,,,,117,117,117,117,117,125,125,125,125,125,
397998,11545,29,3,Rubiaceae,Pausinystalia macroceras,,0.588,,,,,,107,107,107,107,107,109,109,109,109,109,
397999,11546,29,5,Bignoniaceae,Markhamia tomentosa,,0.473,,,,,,119,119,119,119,119,129,129,129,129,129,
398000,11547,29,14,Olacaceae,Strombosia indet,,0.827392857,,,,,,115,115,115,115,115,123,123,123,123,123,
398001,11549,29,10,Annonaceae,Xylopia hypolampra,,0.63612831,,,,,,111,111,111,111,111,123,123,123,123,123,
398002,,29,1,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,,,,,,,,,,,100,100,100,100,100,
398003,,29,2,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,,,,,,,,,,,121,121,121,121,121,
398004,,29,5,Indet,Indet indet,,0.63612831,,,,,,,,,,,124,124,124,124,124,
398005,,29,5,Ebenaceae,Diospyros mannii,,0.813,,,,,,,,,,,105,105,105,105,105,
398006,,29,6,Rubiaceae,Indet indet,,0.680970366,,,,,,,,,,,102,102,102,102,102,
398007,,29,8,Sapindaceae,Pancovia indet,,0.661607143,,,,,,,,,,,103,103,103,103,103,
398008,,29,8,Ebenaceae,Diospyros bipindensis,,0.828845238,,,,,,,,,,,100,100,100,100,100,
398009,,29,10,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,,,,,,,,,,,103,103,103,103,103,
398010,,29,12,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,,,,,,,,,,,109,109,109,109,109,
398011,,29,14,Clusiaceae,Garcinia punctata,,0.824,,,,,,,,,,,111,111,111,111,111,
398012,,29,15,Ebenaceae,Diospyros iturensis,,0.828845238,,,,,,,,,,,106,106,106,106,106,
398013,,29,19,Euphorbiaceae,Macaranga barteri,,0.41525,,,,,,,,,,,123,123,123,123,123,
398014,,29,21,Rubiaceae,Indet indet,,0.680970366,,,,,,,,,,,105,105,105,105,105,
398015,,29,24,Ebenaceae,Diospyros bipindensis,,0.828845238,,,,,,,,,,,104,104,104,104,104,
398001,6284,30,1,Burseraceae,Santiria trimera,,0.546333333,260,260,260,260,260,269,269,269,269,269,261,261,261,261,261,
398002,6285,30,0,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,149,149,149,149,149,0,0,0,0,0,0,0,0,0,0,
398003,6286,30,1,Annonaceae,Greenwayodendron suaveolens,,0.498461361,134,134,134,134,134,144,144,144,144,144,134,134,134,134,134,
398004,6287,30,1,Meliaceae,Carapa procera,,0.6042,108,108,108,108,108,109,109,109,109,109,106,106,106,106,106,Broken at about 6 m
398005,6288,30,1,Apocynaceae,Funtumia elastica,,0.424,122,122,122,122,122,130,130,130,130,130,115,115,115,115,115,
398006,6289,30,1,Annonaceae,Xylopia aethiopica,,0.442,101,101,101,101,101,152,152,152,152,152,212,212,212,212,212,
398007,6290,30,0,Indet,Indet indet,,0.629986913,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,
398008,6292,30,1,Ebenaceae,Diospyros bipindensis,,0.828845238,113,113,113,113,113,113,113,113,113,113,109,109,109,109,109,Broken at about 2 m
398009,6293,30,0,Olacaceae,Aptandra zenkeri,,0.781108503,121,121,121,121,121,121,121,121,121,121,0,0,0,0,0,
398010,6294,30,10,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,175,175,175,175,175,178,178,178,178,178,193,193,193,193,193,Tag being absobed
398011,6295,30,10,Olacaceae,Strombosia grandifolia,,0.8245,315,315,315,315,315,315,315,315,315,315,243,243,243,243,243,
398012,6296,30,10,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,132,132,132,132,132,145,145,145,145,145,156,156,156,156,156,
398013,6297,30,10,Annonaceae,Greenwayodendron suaveolens,,0.498461361,100,100,100,100,100,100,100,100,100,100,312,312,312,312,312,
398014,6298,30,0,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0,
398015,6299,30,11,Malvaceae,Duboscia macrocarpa,,0.474369071,615,615,615,615,615,635,635,635,635,635,557,557,557,557,557,One measurement; high buttresses
398016,6300,30,11,Sapotaceae,Manilkara mabokeensis,,0.877625,101,101,101,101,101,105,105,105,105,105,111,111,111,111,111,
398017,6301,30,20,Annonaceae,Anonidium mannii,,0.291,400,400,400,400,400,408,408,408,408,408,374,374,374,374,374,
398018,6302,30,20,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,232,232,232,232,232,237,237,237,237,237,203,203,203,203,203,
398019,6303,30,20,Sapindaceae,Pancovia pedicellaris,,0.661607143,260,260,260,260,260,265,265,265,265,265,247,247,247,247,247,
398020,6304,30,20,Lecythidaceae,Petersianthus macrocarpus,,0.6765,802,802,802,802,802,835,835,835,835,835,782,782,782,782,782,
398021,6305,30,21,Fabaceae,Afzelia bipindensis,,0.731363636,154,154,154,154,154,156,156,156,156,156,157,157,157,157,157,
398022,6306,30,21,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,112,112,112,112,112,111,111,111,111,111,103,103,103,103,103,
398023,6307,30,21,Annonaceae,Greenwayodendron suaveolens,,0.498461361,138,138,138,138,138,142,142,142,142,142,158,158,158,158,158,
398024,6308,30,21,Fabaceae,Albizia ferruginea,,0.494333333,173,173,173,173,173,184,184,184,184,184,191,191,191,191,191,
398025,6309,30,21,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,145,145,145,145,145,155,155,155,155,155,154,154,154,154,154,
398026,6310,30,21,Rutaceae,Zanthoxylum heitzii,,0.449714286,121,121,121,121,121,131,131,131,131,131,130,130,130,130,130,
398027,6311,30,20,Sapindaceae,Pancovia laurentii,,0.661607143,111,111,111,111,111,115,115,115,115,115,116,116,116,116,116,
398028,6312,30,20,Rubiaceae,Pausinystalia macroceras,,0.588,527,527,527,527,527,536,536,536,536,536,511,511,511,511,511,
398029,6313,30,20,Annonaceae,Greenwayodendron suaveolens,,0.498461361,175,175,175,175,175,188,188,188,188,188,201,201,201,201,201,
398030,6314,30,20,Meliaceae,Entandrophragma cylindricum,,0.5715,,1041,1041,1041,1041,1050,1050,1050,1050,1050,813,813,813,813,813,
398031,6315,30,19,Olacaceae,Strombosia pustulata,,0.830285714,410,410,410,410,410,418,418,418,418,418,396,396,396,396,396,
398032,6316,30,20,Apocynaceae,Pleiocarpa pycnantha,,0.575975,118,118,118,118,118,120,120,120,120,120,114,114,114,114,114,
398033,6317,30,20,Meliaceae,Entandrophragma cylindricum,,0.5715,250,250,250,250,250,254,254,254,254,254,248,248,248,248,248,
398034,6319,30,8,Malvaceae,Cola lateritia,,0.507,281,281,281,281,281,281,281,281,281,281,272,272,272,272,272,
398035,6320,30,0,Olacaceae,Ongokea gore,,0.7492,645,645,645,645,645,0,0,0,0,0,0,0,0,0,0,
398036,6321,30,20,Meliaceae,Trichilia welwitschii,,0.52025,231,231,231,231,231,233,233,233,233,233,233,233,233,233,233,
398037,6322,30,12,Sapindaceae,Radlkofera calodendron,,0.661607143,131,131,131,131,131,134,134,134,134,134,134,134,134,134,134,
398038,6323,30,11,Moraceae,Treculia africana,,0.539102584,166,166,166,166,166,165,165,165,165,165,173,173,173,173,173,
398039,6324,30,20,Meliaceae,Lovoa trichilioides,,0.454842105,,721,721,721,721,730,730,730,730,730,730,730,730,730,730,
398040,6327,30,20,Sapindaceae,Lecaniodiscus cupanioides,,0.661607143,162,162,162,162,162,163,163,163,163,163,152,152,152,152,152,
398041,6329,30,11,Annonaceae,Greenwayodendron suaveolens,,0.498461361,172,172,172,172,172,171,171,171,171,171,173,173,173,173,173,
398042,6330,30,11,Sapindaceae,Pancovia laurentii,,0.661607143,267,267,267,267,267,268,268,268,268,268,263,263,263,263,263,
398043,6331,30,11,Sapindaceae,Radlkofera calodendron,,0.661607143,120,120,120,120,120,123,123,123,123,123,120,120,120,120,120,Broken at about 6 m
398044,6332,30,11,Meliaceae,Carapa procera,,0.6042,148,148,148,148,148,151,151,151,151,151,141,141,141,141,141,Broken at about 14 m
398045,6333,30,11,Annonaceae,Greenwayodendron suaveolens,,0.498461361,201,201,201,201,201,220,220,220,220,220,220,220,220,220,220,
398046,6334,30,12,Annonaceae,Greenwayodendron suaveolens,,0.498461361,121,121,121,121,121,142,142,142,142,142,171,171,171,171,171,
398047,6335,30,11,Olacaceae,Strombosia nigropunctata,,0.827392857,262,262,262,262,262,289,289,289,289,289,294,294,294,294,294,
398048,6337,30,11,Olacaceae,Ongokea gore,,0.7492,100,100,100,100,100,105,105,105,105,105,108,108,108,108,108,
398049,6338,30,11,Annonaceae,Greenwayodendron suaveolens,,0.498461361,248,248,248,248,248,251,251,251,251,251,220,220,220,220,220,
398050,6339,30,12,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,165,165,165,165,165,164,164,164,164,164,147,147,147,147,147,
398051,6341,30,10,Olacaceae,Strombosiopsis tetrandra,,0.663,208,208,208,208,208,207,207,207,207,207,206,206,206,206,206,
398052,6343,30,10,Ebenaceae,Diospyros iturensis,,0.828845238,175,175,175,175,175,176,176,176,176,176,132,132,132,132,132,
398053,6344,30,10,Rubiaceae,Pausinystalia macroceras,,0.588,217,217,217,217,217,220,220,220,220,220,208,208,208,208,208,
398054,6346,30,10,Burseraceae,Santiria trimera,,0.546333333,211,211,211,211,211,212,212,212,212,212,0,0,0,0,0,
398055,6347,30,10,Annonaceae,Greenwayodendron suaveolens,,0.498461361,307,307,307,307,307,307,307,307,307,307,297,297,297,297,297,
398056,6348,30,10,Euphorbiaceae,Macaranga barteri,,0.41525,477,477,477,477,477,525,525,525,525,525,0,0,0,0,0,
398057,6349,30,10,Meliaceae,Trichilia rubescens,,0.52025,115,115,115,115,115,115,115,115,115,115,110,110,110,110,110,
398058,6350,30,1,Annonaceae,Monodora tenuifolia,,0.498461361,169,169,169,169,169,171,171,171,171,171,175,175,175,175,175,
